Customer	Cust#	CustGrp	TradeIco	CivMil	Po#	Item#	Description	ItemType	Pl	SubPl	PlannerCode	Order#	Line#	Schd#	Order Date	SchDate	ReqDate	PromDate	CommitDate	PickSlip#	ShipDate	ShipQty	ExtPrice	ExtCost	Margin	Trx#	Trxdate	TrxYr	TrxQtr	TrxMo	TrxWk	Mrkt	QuoteOrRma	WAYBILL_NUM	MegMo	days	ot	LINE_ID	LINE_TYPE_CODE	ShipVia	DocumentNumber
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101569	35240130-23	CODE32 FILL FTG ASSY	FA	FIR	01X	PLNR03	264384	2	0	03/04/2015	03/06/2015	03/13/2015	03/20/2015	03/13/2015	381567	03/10/2015	5	$499.00	$183.75	$315.25	60248762	03/10/2015	2015	1	03	11	SPA		SW 381467	03	3	ONTIME	541747	REGULAR	FEDEX Std Overnight	264384-381567
HARBIN EMBRAER AIRCRAFT INDUSTRY CO. LTD.	8485	EMBRAER	TRADE	CIVIL	451228914	35201007-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264768	20	0	04/10/2015	04/21/2015	04/28/2015	05/05/2015	04/28/2015	383791	04/25/2015	2	$296.12	$180.17	$115.95	60250508	04/25/2015	2015	2	04	18	OEM		DVS C/O Griley	04	3	ONTIME	541748	REGULAR	DVS c/o Griley	264768-383791
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8204815989	34600017	FIREX 630-2(016-1)	FG	FIR	01F		264769	1	0	03/31/2015	03/27/2015	04/09/2015	04/14/2015	03/26/2015	382960	04/09/2015	1	$0.00	$0.00	$0.00	60249885	04/09/2015	2015	2	04	15	WTY	RPR 108911	FEDEX	04	0	ONTIME	541749	REGULAR	FEDEX Intl Priority	264769-382960
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8204815989	34600086-1	FIREX, 630,SING OUT, (0406-1)	FG	FIR	01F		264770	1	0	07/17/2015	07/30/2015	08/13/2015	04/10/2015	04/03/2015	389039	08/13/2015	1	$0.00	$0.00	$0.00	60254498	08/13/2015	2015	3	08	33	RPR	RPR 108913	FEDEX	08	0	ONTIME	541750	REGULAR	FEDEX Intl Priority	264770-389039
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8204815989	34600095-1	FIREX 630-1 (405-1)	FG	FIR	01F		264771	1	0	07/17/2015	07/30/2015	08/14/2015	04/10/2015	04/03/2015	389040	08/13/2015	1	$0.00	$0.00	$0.00	60254499	08/13/2015	2015	3	08	33	RPR	RPR 108912	FEDEX	08	1	ONTIME	541751	REGULAR	FEDEX Intl Priority	264771-389040
AIRBUS OPERATIONS SAS	1339	AIRBUS	TRADE	CIVIL	5014787	30903899	CARTRIDGE	P	FIR	01F	PLNR01	264772	1	0	03/04/2015	03/06/2015	03/10/2015	03/31/2015	03/10/2015	381398	03/10/2015	40	$3,720.00	$11,196.48	-$7,476.48	60248771	03/10/2015	2015	1	03	11	OEM		DHL	03	0	ONTIME	541754	REGULAR	DHL Global Forwarding	264772-381398
AIRBUS OPERATIONS SAS	1339	AIRBUS	TRADE	CIVIL	5014787	34600028-1	FIREX 630-2(55-1)	FG	FIR	01F	PLNR01	264772	2	0	03/04/2015	03/06/2015	03/10/2015	03/31/2015	10/17/2014	381258	03/10/2015	12	$7,020.00	$22,842.98	-$15,822.98	60248771	03/10/2015	2015	1	03	11	OEM		DHL	03	0	ONTIME	541756	REGULAR	DHL Global Forwarding	264772-381258
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8204819798	18301905-1	GAUGE, 0-100 PSI	SA	FIR	01G	PLNR02	264773	1	0	03/05/2015	03/20/2015	03/27/2015	04/01/2015	03/27/2015	382522	03/27/2015	50	$13,600.00	$10,691.35	$2,908.65	60249495	03/27/2015	2015	1	03	13	OEM		FEDEX	03	0	ONTIME	541757	REGULAR	FEDEX Intl Priority	264773-382522
MEGGITT SAFETY SYSTEMS, INC.- BLDG #3	5924	MEGGITT	INTERCO	CIVIL	52252	19998907	GA. 1.22" 3000 PSI	FG	FIR	01G	PLNR02	264774	1	0	03/04/2015	06/29/2015	07/06/2015	07/13/2015	06/29/2015	387777	06/29/2015	39	$15,082.86	$9,924.53	$5,158.33	60252901	06/29/2015	2015	2	06	27	SPA	357	delivery to bldg 3	06	7	ONTIME	541758	REGULAR	Customer Pickup	264774-387777
MEGGITT SAFETY SYSTEMS, INC.- BLDG #3	5924	MEGGITT	INTERCO	CIVIL	52253	31440061	SEAL RETAINER	P	FIR	02P	PLNR04	264775	1	0	03/04/2015	03/31/2015	04/07/2015	04/14/2015	03/31/2015	382122	03/26/2015	15	$120.60	$69.98	$50.62	60249376	03/26/2015	2015	1	03	13	SPA	256	PARTS DELIVERED TO BLDG 3	03	12	ONTIME	541759	REGULAR	PACSCI Hand Delivered	264775-382122
AMERICAN EUROCOPTER CORP.	1535		TRADE	MILITARY	3500233616	18602	DISCHARGE INDICATOR	SA	FIR	01Y	PLNR09	264777	10	0	03/06/2015	05/18/2015	05/27/2015	06/01/2015	05/25/2015	385218	05/27/2015	10	$2,455.30	$215.07	$2,240.23	60251735	05/27/2015	2015	2	05	22	OEM	LTA	FEDEX	05	0	ONTIME	541762	REGULAR	FEDEX P-1	264777-385218
CESSNA AIRCRAFT COMPANY_DU	1382	CESSNA	TRADE	CIVIL	LA01086A00	40005320-2	H/P 90-1 (7701-1)	FG	PRV	02P	PLNR04	253666	170	49	03/04/2015	03/31/2015	04/07/2015	04/14/2015	04/07/2015	382642	04/07/2015	3	$4,328.22	$4,491.07	-$162.85	60249814	04/07/2015	2015	2	04	15	OEM	CONTRACT	613757416987	04	0	ONTIME	541763	DETAIL	FEDEX Ground	253666-382642
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4801065929 / 1803	33000051-1	FIREX 72-2(0281-1)	FG	FIR	01F	PLNR01	264752	1	0	03/04/2015	09/15/2015	09/25/2015	09/29/2015	09/22/2015	392295	09/25/2015	1	$4,600.00	$3,087.25	$1,512.75	60256031	09/25/2015	2015	3	09	39	OEM		FEDEX	09	0	ONTIME	541764	REGULAR	FEDEX Economy	264752-392295
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4801066068 / 01	56200156-1	ELBOW, FLARED TUBE TO SWIVELNUT, 90 DEG	P	PRV	01Y	PLNR09	264778	1	0	03/04/2015	06/26/2015	07/03/2015	07/10/2015	07/03/2015	387082	06/22/2015	21	$5,905.20	$1,371.57	$4,533.63	60252684	06/22/2015	2015	2	06	26	SPA		613757426407	06	11	ONTIME	541766	REGULAR	FEDEX Ground	264778-387082
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1111475-01	ROTARY BUCKLE, BLACK, RH, GUARDED	SA	COM	05C	PLNR07	264779	2	0	03/04/2015	04/10/2015	04/17/2015	04/22/2015	04/17/2015	383046	04/08/2015	6	$1,764.18	$198.51	$1,565.67	60249825	04/08/2015	2015	2	04	15	SPA		S/W 383010	04	9	ONTIME	541767	REGULAR	FEDEX Std Overnight	264779-383046
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1101544-09	BODY	P	COM	05C	PLNR07	264779	4	0	03/04/2015	03/27/2015	04/03/2015	04/08/2015	04/03/2015	382151	03/26/2015	5	$99.95	$34.87	$65.08	60249331	03/26/2015	2015	1	03	13	SPA		sw 382485	03	8	ONTIME	541768	REGULAR	FEDEX Std Overnight	264779-382151
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	0101238-01	MOLDED STRAP ASSY	SA	COM	05M	PLNR05	264779	5	0	03/04/2015	03/23/2015	03/30/2015	04/02/2015	03/30/2015	382037	03/30/2015	2	$423.84	$175.60	$248.24	60249525	03/30/2015	2015	2	04	14	SPA		SW 380926	04	0	ONTIME	541769	REGULAR	FEDEX Std Overnight	264779-382037
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	0101238-01	MOLDED STRAP ASSY	SA	COM	05M	PLNR05	264779	6	0	03/04/2015	04/21/2015	04/30/2015	05/01/2015	04/28/2015	383285	04/30/2015	2	$423.84	$175.60	$248.24	60250713	04/30/2015	2015	2	04	18	SPA		SW 382733	04	0	ONTIME	541770	REGULAR	FEDEX Std Overnight	264779-383285
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1111371-07	 LINK	P	COM	05C	PLNR07	264779	10	0	03/04/2015	04/30/2015	05/07/2015	05/12/2015	05/07/2015	384581	05/05/2015	35	$224.70	$78.38	$146.32	60250964	05/05/2015	2015	2	05	19	SPA		613757420567	05	2	ONTIME	541771	REGULAR	FEDEX Std Overnight	264779-384581
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1111381-01	HOOK ASSY (CAPER)	SA	COM	05C	PLNR07	264779	11	0	03/04/2015	03/25/2015	04/01/2015	04/06/2015	04/01/2015	382151	03/26/2015	25	$1,760.25	$282.24	$1,478.01	60249331	03/26/2015	2015	1	03	13	SPA		sw 382485	03	6	ONTIME	541772	REGULAR	FEDEX Std Overnight	264779-382151
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1117534-03	ADJUSTER COVER	BF	COM	05C	PLNR07	264779	12	0	03/04/2015	04/01/2015	04/08/2015	04/13/2015	04/08/2015	382858	04/04/2015	100	$1,741.00	$607.64	$1,133.36	60249710	04/04/2015	2015	2	04	15	SPA		SW 382814	04	4	ONTIME	541773	REGULAR	FEDEX Std Overnight	264779-382858
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1111418-01	ANCHOR, LAP BELT	P	COM	05C	PLNR07	264779	14	0	03/04/2015	03/19/2015	03/26/2015	03/31/2015	03/26/2015	381830	03/16/2015	10	$245.70	$85.72	$159.98	60248932	03/16/2015	2015	1	03	12	SPA		S/W 381821	03	10	ONTIME	541774	REGULAR	FEDEX Std Overnight	264779-381830
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	1111418-01	ANCHOR, LAP BELT	P	COM	05C	PLNR07	264779	15	0	03/04/2015	04/08/2015	04/15/2015	04/20/2015	04/15/2015	383178	04/13/2015	10	$245.70	$85.72	$159.98	60250015	04/13/2015	2015	2	04	16	SPA		SW 383158	04	2	ONTIME	541775	REGULAR	FEDEX Std Overnight	264779-383178
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101617	R73106	YOKE	P	CTL	06C	PLNR06	264780	9	0	03/04/2015	02/26/2015	03/09/2015	03/10/2015	03/05/2015	381361	03/09/2015	4	$51.48	$17.96	$33.52	60248694	03/09/2015	2015	1	03	11	SPA		SW 381129	03	0	ONTIME	541776	REGULAR	FEDEX Std Overnight	264780-381361
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	53100714-3	SHIM,TCPS .050	P	FIR	01F	PLNR01	264781	3	0	03/04/2015	04/09/2015	04/16/2015	04/21/2015	04/16/2015	382308	03/31/2015	5	$116.20	$15.45	$100.75	60249590	03/31/2015	2015	2	04	14	SPA		SW 382063	04	16	ONTIME	541777	REGULAR	FEDEX Std Overnight	264781-382308
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	18225901	GA. 1.5" 2500 PSI	SA	FIR	01G	PLNR02	264781	13	0	03/04/2015	04/06/2015	04/13/2015	04/16/2015	04/13/2015	383043	04/09/2015	6	$2,752.14	$1,123.72	$1,628.42	60249882	04/09/2015	2015	2	04	15	SPA		CUSTOMER P/U	04	4	ONTIME	541778	REGULAR	Customer Pickup	264781-383043
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	33440016-7	CODE19 RUPTURE DISC ASSY	FA	FIR	01X	PLNR03	264781	16	0	03/04/2015	03/19/2015	03/26/2015	03/31/2015	03/26/2015	381958	03/21/2015	10	$622.80	$250.66	$372.14	60249167	03/21/2015	2015	1	03	13	SPA		613757414138	03	5	ONTIME	541779	REGULAR	FEDEX Std Overnight	264781-381958
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	33440016-7	CODE19 RUPTURE DISC ASSY	FA	FIR	01X	PLNR03	264781	17	0	03/04/2015	04/03/2015	04/10/2015	04/15/2015	04/10/2015	382412	04/01/2015	10	$622.80	$250.66	$372.14	60249621	04/01/2015	2015	2	04	14	SPA		S/W 382186	04	9	ONTIME	541780	REGULAR	FEDEX Std Overnight	264781-382412
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	30180156	HYDROTEST REFURBISHING KT	SA	PRV	02P	PLNR04	264782	1	0	03/04/2015	04/06/2015	04/13/2015	04/16/2015	04/13/2015	382933	04/06/2015	30	$4,383.00	$462.00	$3,921.00	60249746	04/06/2015	2015	2	04	15	SPA		SW 382129	04	7	ONTIME	541781	REGULAR	FEDEX Std Overnight	264782-382933
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	31576524	CAUTION TAG	P	PRV	02P	PLNR04	264782	7	0	03/04/2015	03/19/2015	03/26/2015	03/31/2015	03/26/2015	382130	03/21/2015	10	$61.80	$47.70	$14.10	60249164	03/21/2015	2015	1	03	13	SPA		SW 381958	03	5	ONTIME	541782	REGULAR	FEDEX Std Overnight	264782-382130
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101617	31576524	CAUTION TAG	P	PRV	02P	PLNR04	264782	8	0	03/04/2015	04/10/2015	04/17/2015	04/22/2015	04/17/2015	382131	03/31/2015	10	$61.80	$47.70	$14.10	60249566	03/31/2015	2015	2	04	14	SPA		SW 382063	04	17	ONTIME	541783	REGULAR	FEDEX Std Overnight	264782-382131
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101618	0101891-38	CABLE ASSY	SA	COM	05C	PLNR07	264783	2	0	03/04/2015	05/04/2015	05/11/2015	05/14/2015	05/11/2015	383350	05/04/2015	2	$618.28	$37.61	$580.67	60250893	05/04/2015	2015	2	05	19	SPA		customer p/u	05	7	ONTIME	541784	REGULAR	Customer Pickup	264783-383350
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101618	33440018-3	CODE12 RUPTUR DISC ASSY	FA	FIR	01X	PLNR03	264784	5	0	03/04/2015	04/27/2015	05/04/2015	05/07/2015	05/04/2015	383987	04/27/2015	35	$4,035.85	$757.21	$3,278.64	60250550	04/27/2015	2015	2	04	18	SPA		CUSTOMER P/U	04	7	ONTIME	541785	REGULAR	Customer Pickup	264784-383987
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101618	13051	O-RING, BUNA N	P	FIR	01F	PLNR01	264784	6	0	03/04/2015	04/07/2015	04/14/2015	04/17/2015	04/14/2015	382988	04/08/2015	500	$4,085.00	$70.00	$4,015.00	60249839	04/08/2015	2015	2	04	15	SPA		CUSTOMER P/U	04	6	ONTIME	541786	REGULAR	Customer Pickup	264784-382988
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101618	13159	DISC RED	P	FIR	01Y	PLNR09	264784	7	0	03/04/2015	04/06/2015	04/13/2015	04/16/2015	04/13/2015	382753	04/03/2015	35	$1,109.50	$20.41	$1,089.09	60249699	04/03/2015	2015	2	04	14	SPA		CUSTOMER PICKUP	04	10	ONTIME	541787	REGULAR	Customer Pickup	264784-382753
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101618	13159	DISC RED	P	FIR	01Y	PLNR09	264784	8	0	03/04/2015	05/05/2015	05/12/2015	05/15/2015	05/12/2015	384386	05/04/2015	35	$1,109.50	$20.41	$1,089.09	60250933	05/04/2015	2015	2	05	19	SPA		CUSTOMER PICKUP	05	8	ONTIME	541788	REGULAR	Customer Pickup	264784-384386
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	K101618	53100714-3	SHIM,TCPS .050	P	FIR	01F	PLNR01	264784	9	0	03/04/2015	04/27/2015	05/04/2015	05/07/2015	05/04/2015	383719	04/21/2015	5	$116.20	$15.45	$100.75	60250326	04/21/2015	2015	2	04	17	SPA		CUSTOMER P/U	04	13	ONTIME	541789	REGULAR	Customer Pickup	264784-383719
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	P129104	1117171-02-153-800	RESTRAINT SYSTEM  (BEIGE WEBBING w/24K GOLD - POLISHED BRIGHT PLATING)	FG	COM	05C	PLNR07	264785	1	0	03/04/2015	04/24/2015	05/01/2015	05/06/2015	05/01/2015	383868	04/23/2015	1	$956.39	$391.64	$564.75	60250389	04/23/2015	2015	2	04	17	SPA		customer p/u	04	8	ONTIME	541790	REGULAR	Customer Pickup	264785-383868
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	P129104	2B25A1X-21	HARNESS ASSEMBLY, V TYPE	FG	COM	05C	PLNR07	264785	5	0	03/04/2015	04/24/2015	05/01/2015	05/06/2015	05/01/2015	384002	04/24/2015	2	$1,378.68	$329.66	$1,049.02	60250454	04/24/2015	2015	2	04	17	SPA		customer p/u	04	7	ONTIME	541791	REGULAR	Customer Pickup	264785-384002
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	P129104	1101612-03	RH LAP BELT ASSY	FG	COM	05C	PLNR07	264785	6	0	03/04/2015	04/24/2015	05/01/2015	05/06/2015	05/01/2015	383560	04/17/2015	3	$432.48	$181.20	$251.28	60250216	04/17/2015	2015	2	04	16	SPA		CUSTOMER P/U	04	14	ONTIME	541792	REGULAR	Customer Pickup	264785-383560
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P129104	18240302	GA. 1.5" 4000 PSI	SA	FIR	01G	PLNR02	264786	2	0	03/04/2015	05/14/2015	05/21/2015	05/27/2015	05/21/2015	385467	05/21/2015	10	$11,729.40	$1,677.66	$10,051.74	60251523	05/21/2015	2015	2	05	21	SPA		CUSTOMER P/U	05	0	ONTIME	541793	REGULAR	Customer Pickup	264786-385467
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P129104	34500044-2	FIREX, 630, 1 OUT, (0482-2)	FG	FIR	01F	PLNR01	264786	4	0	03/04/2015	04/24/2015	05/01/2015	05/06/2015	05/01/2015	383865	04/25/2015	1	$9,754.00	$2,898.70	$6,855.30	60250504	04/25/2015	2015	2	04	18	SPA		CUSTOMER P/U	04	6	ONTIME	541795	REGULAR	Customer Pickup	264786-383865
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P129104	34600010-28	FIREX 800-2(7852)	FG	FIR	01F	PLNR01	264786	7	0	03/04/2015	05/14/2015	05/21/2015	05/27/2015	05/21/2015	383794	04/22/2015	1	$11,680.39	$3,140.40	$8,539.99	60250372	04/22/2015	2015	2	04	17	SPA		xxxx	04	29	ONTIME	541796	REGULAR	Customer Pickup	264786-383794
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P129104	31576517	PLATE-IDENTIFICATION	PH	FIR	01F	PLNR01	264786	8	0	03/04/2015	04/02/2015	04/09/2015	04/14/2015	04/09/2015	382723	04/02/2015	4	$401.24	$17.57	$383.67	60249661	04/02/2015	2015	2	04	14	SPA		CUSTOMER PICKUP	04	7	ONTIME	541797	REGULAR	Customer Pickup	264786-382723
BOEING COMPANY_YL	1034	BOEING	TRADE	CIVIL	5CN006551-9	1117556-200-048	LAP & SHOULDER STRAP ASSY	PH	COM	05C	PLNR07	264787	1	0	03/04/2015	04/20/2015	04/27/2015	05/04/2015	04/27/2015	381373	03/10/2015	1	$538.15	$96.81	$441.34	60248749	03/10/2015	2015	1	03	11	SPA	1304408	613757412216	03	48	ONTIME	541798	REGULAR	FEDEX Ground	264787-381373
BOEING COMMERCIAL_DU	1369	BOEING	TRADE	CIVIL	520U15001353	1106146-01	RETRACTOR STRAP	FG	COM	05C	PLNR07	264788	1	0	03/04/2015	05/21/2015	05/28/2015	06/04/2015	05/28/2015	385487	05/27/2015	16	$3,776.00	$1,055.94	$2,720.06	60251696	05/27/2015	2015	2	05	22	OEM	CONTRACT	613757423084	05	1	ONTIME	541799	REGULAR	FEDEX Ground	264788-385487
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	REJ-2854	13083-5	CARTRIDGE, NON-HERMITIC	P	FIR	01F		264790	1	0	03/04/2015	03/09/2015	03/09/2015	03/09/2015	03/09/2015	381263	03/09/2015	1	$0.00	$0.00	$0.00	60248729	03/09/2015	2015	1	03	11	WTY	RPR108350	613757412113	03	0	ONTIME	541800	REGULAR	FEDEX P-1	264790-381263
YULISTA	11253		TRADE	MILITARY	18P15-1681	1101848-33	LAP BELT ASSY	SPARES	COM	05M	PLNR05	264789	1	0	03/04/2015	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383150	04/10/2015	80	$26,160.00	$5,866.99	$20,293.01	60249920	04/10/2015	2015	2	04	15	SPA	PM030315A	613757417354	04	13	ONTIME	541801	REGULAR	FEDEX Ground	264789-383150
YULISTA	11253		TRADE	MILITARY	18P15-1681	1111384-07	ROTARY BUCKLE ASSY	SPARES	COM	05M	PLNR05	264789	2	0	03/04/2015	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383150	04/10/2015	40	$41,920.00	$9,685.32	$32,234.68	60249920	04/10/2015	2015	2	04	15	SPA	PM030315A	613757417354	04	13	ONTIME	541802	REGULAR	FEDEX Ground	264789-383150
AIRBUS DEFENCE AND SPACE GMBH	1379	CASA	TRADE	CIVIL	E8710993L	35240342	CHECK TEE	FG	FIR	01Y	PLNR09	264791	1	0	03/05/2015	05/28/2015	06/04/2015	06/11/2015	06/04/2015	385208	05/21/2015	1	$92.89	$91.67	$1.22	60251534	05/21/2015	2015	2	05	21	OEM	LTA	FEDEX	05	14	ONTIME	541804	REGULAR	FEDEX Intl Priority	264791-385208
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8204819599	34800028-3	FIREX, 2170, SING OUT, (0523-1)	FG	FIR	01F	PLNR01	264792	1	0	03/05/2015	03/05/2015	03/17/2015	04/01/2015	03/13/2015	381644	03/17/2015	4	$14,428.00	$27,511.81	-$13,083.81	60249013	03/17/2015	2015	1	03	12	OEM		DHL	03	0	ONTIME	541805	REGULAR	FEDEX Intl Priority	264792-381644
AIRBUS OPERATIONS SAS	1339	AIRBUS	TRADE	CIVIL	5020172	18330915-1	PRESSURE GAUGE 0-3600 PSIG	FG	FIR	01G	PLNR02	264793	1	0	03/05/2015	03/18/2015	03/27/2015	04/01/2015	03/25/2015	382461	03/27/2015	5	$1,530.00	$1,526.05	$3.95	60249468	03/27/2015	2015	1	03	13	OEM		FEDEX	03	0	ONTIME	541806	REGULAR	FEDEX Intl Economy	264793-382461
AIRBUS OPERATIONS SAS	1339	AIRBUS	TRADE	CIVIL	5020171	34100005-1	FIREX 378-1(21-1)	FG	FIR	01F	PLNR01	264794	1	0	03/05/2015	03/05/2015	03/11/2015	04/01/2015	03/11/2015	381383	03/10/2015	24	$10,152.00	$33,483.48	-$23,331.48	60248770	03/10/2015	2015	1	03	11	OEM		DHL	03	1	ONTIME	541807	REGULAR	DHL Global Forwarding	264794-381383
AIRBUS DEFENCE AND SPACE GMBH	1379	CASA	TRADE	CIVIL	E8711147ZS	35240342	CHECK TEE	FG	FIR	01Y	PLNR09	264795	1	0	03/05/2015	09/01/2015	09/08/2015	09/15/2015	09/08/2015	390038	09/08/2015	16	$1,486.24	$1,466.69	$19.55	60255257	09/08/2015	2015	3	09	37	OEM	LTA	FEDEX	09	0	ONTIME	541809	REGULAR	FEDEX Intl Economy	264795-390038
AMERICAN EUROCOPTER CORP.	1535		TRADE	MILITARY	3500233523	33000061-1	FIREX 60-2 (0322-1)	FG	FIR	01F	PLNR01	264796	10	0	03/05/2015	06/10/2015	06/17/2015	06/24/2015	06/17/2015	386473	06/17/2015	6	$15,329.94	$13,055.40	$2,274.54	60252572	06/17/2015	2015	2	06	25	OEM	LTA	FEDEX	06	0	ONTIME	541810	REGULAR	FEDEX Express3	264796-386473
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P129115	33700027-1	FIREX 224-1(0238-1)	FG	FIR	01F	PLNR01	264797	1	0	03/05/2015	04/28/2015	05/05/2015	05/12/2015	05/05/2015	381358	03/09/2015	1	$4,610.31	$1,824.40	$2,785.91	60248716	03/09/2015	2015	1	03	11	SPA		CUSTOMER P/U	03	57	ONTIME	541811	REGULAR	Customer Pickup	264797-381358
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4801010721 /1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264312	1	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381579	03/18/2015	1	$0.00	$89.66	-$89.66	60249062	03/18/2015	2015	1	03	12	OEM	RPR108809	613757413602	03	0	ONTIME	541812	REGULAR	FEDEX 2-Day	264312-381579
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4801010721 /1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264312	2	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381579	03/18/2015	1	$0.00	$89.66	-$89.66	60249062	03/18/2015	2015	1	03	12	OEM	RPR108809	613757413602	03	0	ONTIME	541813	REGULAR	FEDEX 2-Day	264312-381579
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4800971283 / 1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264313	1	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381580	03/18/2015	1	$0.00	$89.66	-$89.66	60249061	03/18/2015	2015	1	03	12	OEM	RPR108810	613757413598	03	0	ONTIME	541814	REGULAR	FEDEX 2-Day	264313-381580
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4800971283 / 1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264313	2	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381580	03/18/2015	1	$0.00	$89.66	-$89.66	60249061	03/18/2015	2015	1	03	12	OEM	RPR108810	613757413598	03	0	ONTIME	541815	REGULAR	FEDEX 2-Day	264313-381580
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4800971283 / 1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264313	3	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381580	03/18/2015	1	$0.00	$89.66	-$89.66	60249061	03/18/2015	2015	1	03	12	OEM	RPR108810	613757413598	03	0	ONTIME	541816	REGULAR	FEDEX 2-Day	264313-381580
AGUSTAWESTLAND PHILADELPHIA CORPORATION	1187	AGUSTA	TRADE	MILITARY	4800971283 / 1803	35200008-2	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	264313	4	0	03/05/2015	03/05/2015	03/18/2015	03/20/2015	03/13/2015	381580	03/18/2015	1	$0.00	$89.66	-$89.66	60249061	03/18/2015	2015	1	03	12	OEM	RPR108810	613757413598	03	0	ONTIME	541817	REGULAR	FEDEX 2-Day	264313-381580
