Customer,Cust#,CustGrp,TradeIco,CivMil,Po#,Item#,Description,ItemType,Pl,SubPl,PlannerCode,Order#,Line#,Schd#,Order Date,SchDate,ReqDate,PromDate,CommitDate,PickSlip#,ShipDate,ShipQty,ExtPrice,ExtCost,Margin,Trx#,Trxdate,TrxYr,TrxQtr,TrxMo,TrxWk,Mrkt,QuoteOrRma,WAYBILL_NUM,MegMo,days,ot,LINE_ID,LINE_TYPE_CODE,ShipVia,DocumentNumber
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101783,1117349-03,TORSION SPRING,P,COM,05C,PLNR07,266369,12,0,2015-06-15,2015-07-22,2015-07-29,2015-08-03,2015-07-29,389133,2015-07-21,30,156.9,64.73,92.17,60253650,2015-07-21,2015,3,7,30,SPA,,SW 389048,7,8,ONTIME,550775,REGULAR,FEDEX Std Overnight,266369-389133
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101783,BH3KSBB,"GREY, COOL, WEBBING",P,COM,05C,PLNR07,266369,13,0,2015-06-15,2015-07-22,2015-07-29,2015-08-03,2015-07-29,389131,2015-07-21,200,562,195.94,366.06,60253650,2015-07-21,2015,3,7,30,SPA,,SW 389048,7,8,ONTIME,550776,REGULAR,FEDEX Std Overnight,266369-389131
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101783,35240130-2,CODE10 FILL FTG ASSY,FA,FIR,01X,PLNR03,266370,8,0,2015-06-15,2015-08-05,2015-08-12,2015-08-17,2015-08-12,389859,2015-08-03,3,277.89,116.14,161.75,60254160,2015-08-03,2015,3,8,32,SPA,,SW 388094,8,9,ONTIME,550777,REGULAR,FEDEX Std Overnight,266370-389859
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101783,35240130-19,CODE30 FILL FTG ASSY,FA,FIR,01X,PLNR03,266370,9,0,2015-06-15,2015-07-22,2015-07-29,2015-08-03,2015-07-29,388783,2015-07-15,10,1834.5,387.14,1447.36,60253464,2015-07-15,2015,3,7,29,SPA,,632494000000,7,14,ONTIME,550778,REGULAR,FEDEX Std Overnight,266370-388783
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101783,51900221-3,"LABEL, LEFT ENG, RED",P,FIR,01F,PLNR01,266370,10,0,2015-06-15,2015-06-30,2015-07-08,2015-07-13,2015-07-08,387520,2015-07-01,10,222,45.37,176.63,60253094,2015-07-01,2015,3,7,27,SPA,,SW 385923,7,7,ONTIME,550779,REGULAR,FEDEX Std Overnight,266370-387520
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101783,51900221-5,"LABEL, APU PRESS SW, WHITE",P,FIR,01F,PLNR01,266370,14,0,2015-06-15,2015-07-22,2015-07-29,2015-08-03,2015-07-29,388820,2015-07-17,10,148.8,37.09,111.71,60253555,2015-07-17,2015,3,7,29,SPA,,SW 388617,7,12,ONTIME,550780,REGULAR,FEDEX Std Overnight,266370-388820
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101783,51900221-2,"LABEL, APU, YELLOW",P,FIR,01F,PLNR01,266370,15,0,2015-06-15,2015-07-22,2015-07-29,2015-08-03,2015-07-29,388819,2015-07-17,10,184,43.39,140.61,60253555,2015-07-17,2015,3,7,29,SPA,,SW 388617,7,12,ONTIME,550781,REGULAR,FEDEX Std Overnight,266370-388819
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101784,0101775-36,CONTROL & CABLE ASSY,PH,COM,05C,PLNR07,266371,1,0,2015-06-15,2015-08-27,2015-09-03,2015-09-09,2015-09-03,390802,2015-08-26,2,446.48,129.98,316.5,60254842,2015-08-26,2015,3,8,35,SPA,,613757000000,8,8,ONTIME,550782,REGULAR,FEDEX Std Overnight,266371-390802
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101784,1111349-07,LINK,P,COM,05C,PLNR07,266371,2,0,2015-06-15,2015-07-28,2015-08-04,2015-08-07,2015-08-04,388477,2015-07-09,20,234,83.27,150.73,60253269,2015-07-09,2015,3,7,28,SPA,,sw 388419,7,26,ONTIME,550783,REGULAR,FEDEX Std Overnight,266371-388477
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101784,42000122,"BODY, VALVE",P,PRV,02P,PLNR04,266372,3,0,2015-06-15,2015-08-27,2015-09-03,2015-09-09,2015-09-03,390093,2015-09-01,8,2770.16,1062.27,1707.89,60255107,2015-09-01,2015,3,9,36,SPA,,sw390818,9,2,ONTIME,550784,REGULAR,FEDEX Std Overnight,266372-390093
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101785,1117119-01,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266373,4,0,2015-06-15,2015-08-07,2015-08-14,2015-08-19,2015-08-14,390302,2015-08-14,1,2060.52,760.25,1300.27,60254520,2015-08-14,2015,3,8,33,SPA,,p/u by SB,8,0,ONTIME,550785,REGULAR,Customer Pickup,266373-390302
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101785,1101240-14,LAP BELT LH,FG,COM,05C,PLNR07,266373,6,0,2015-06-15,2015-08-07,2015-08-14,2015-08-19,2015-08-14,390051,2015-08-07,2,301.44,183.39,118.05,60254304,2015-08-07,2015,3,8,32,SPA,,P/U BY SB,8,7,ONTIME,550786,REGULAR,Customer Pickup,266373-390051
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101785,1101240-14,LAP BELT LH,FG,COM,05C,PLNR07,266373,7,0,2015-06-15,2015-08-25,2015-09-01,2015-09-04,2015-09-01,390582,2015-08-31,2,301.44,183.39,118.05,60255066,2015-08-31,2015,3,9,36,SPA,,P/U BY SB,9,1,ONTIME,550787,REGULAR,Customer Pickup,266373-390582
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101785,35240130-4,CODE14 FILL FTG ASSY,FA,FIR,01X,PLNR03,266374,1,0,2015-06-15,2015-07-28,2015-08-04,2015-08-07,2015-08-04,389204,2015-08-04,23,4641.4,684.31,3957.09,60254195,2015-08-04,2015,3,8,32,SPA,,PICKED UP BY S.B.,8,0,ONTIME,550788,REGULAR,FEDEX Std Overnight,266374-389204
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101785,35240130-20,CODE29 FILL FTG ASSY,FA,FIR,01X,PLNR03,266374,2,0,2015-06-15,2015-08-07,2015-08-14,2015-08-19,2015-08-14,389622,2015-08-04,6,1100.7,274.27,826.43,60254195,2015-08-04,2015,3,8,32,SPA,,PICKED UP BY S.B.,8,10,ONTIME,550789,REGULAR,FEDEX Std Overnight,266374-389622
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101785,31470900,(VM) O-RING,P,FIR,01F,PLNR01,266374,3,0,2015-06-15,2015-07-06,2015-07-13,2015-07-16,2015-07-13,387637,2015-07-01,300,1683,33.48,1649.52,60253075,2015-07-01,2015,3,7,27,SPA,,PICKED UP BY S.B.,7,12,ONTIME,550790,REGULAR,Customer Pickup,266374-387637
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101785,19915403-2,"GA. 1.38"" 1500 PSI",FG,FIR,01G,PLNR02,266374,5,0,2015-06-15,2015-10-08,2015-10-15,2015-10-20,2015-10-15,393944,2015-10-12,3,6621.87,1700.39,4921.48,60256606,2015-10-12,2015,4,10,42,SPA,,p/u by sb,10,3,ONTIME,550791,REGULAR,Customer Pickup,266374-393944
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101785,53100578-5,SHIM,W,FIR,01F,PLNR01,266374,8,0,2015-06-15,2015-08-03,2015-08-10,2015-08-13,2015-08-10,389032,2015-07-20,40,956.8,15.64,941.16,60253627,2015-07-20,2015,3,7,30,SPA,,p/u by SB,7,21,ONTIME,550792,REGULAR,Customer Pickup,266374-389032
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129703,1101240-14,LAP BELT LH,FG,COM,05C,PLNR07,266375,2,0,2015-06-15,2015-08-03,2015-08-10,2015-08-13,2015-08-10,388922,2015-07-17,3,497.37,275.08,222.29,60253527,2015-07-17,2015,3,7,29,SPA,,P/U BY SB,7,24,ONTIME,550793,REGULAR,Customer Pickup,266375-388922
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129703,LL01-AN22AB30AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,266375,3,0,2015-06-15,2015-07-14,2015-07-21,2015-07-24,2015-07-21,388776,2015-07-15,2,723.74,286.07,437.67,60253443,2015-07-15,2015,3,7,29,SPA,,p/u by sb,7,6,ONTIME,550794,REGULAR,Customer Pickup,266375-388776
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129703,LL01-AL31AB24AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,266375,4,0,2015-06-15,2015-07-14,2015-07-21,2015-07-24,2015-07-21,388776,2015-07-15,3,1084.47,428.92,655.55,60253443,2015-07-15,2015,3,7,29,SPA,,p/u by sb,7,6,ONTIME,550795,REGULAR,Customer Pickup,266375-388776
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129703,LL01-AL22AB30AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,266375,5,0,2015-06-15,2015-07-27,2015-08-03,2015-08-06,2015-08-03,388865,2015-07-17,4,1194.4,571.2,623.2,60253527,2015-07-17,2015,3,7,29,SPA,,P/U BY SB,7,17,ONTIME,550796,REGULAR,Customer Pickup,266375-388865
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129703,1117119-05,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266375,6,0,2015-06-15,2015-08-04,2015-08-12,2015-08-14,2015-08-11,390270,2015-08-12,8,18231.36,6080.74,12150.62,60254438,2015-08-12,2015,3,8,33,SPA,,P/U BY SB,8,0,ONTIME,550797,REGULAR,Customer Pickup,266375-390270
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P129703,33440052-1,CODE32 RUPTURE DISC ASSY,FA,FIR,01X,PLNR03,266377,8,0,2015-06-15,2015-07-14,2015-07-21,2015-07-24,2015-07-21,388557,2015-07-10,7,1866.27,194.24,1672.03,60253336,2015-07-10,2015,3,7,28,SPA,,P/U BY SB,7,11,ONTIME,550800,REGULAR,Customer Pickup,266377-388557
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017456,53100785-1,DUMMY STOWAGE RECEPTACLE,P,FIR,01F,PLNR01,266300,11,0,2015-06-16,2015-06-19,2015-06-19,2015-06-26,2015-06-19,387117,2015-06-18,4,614.44,54.58,559.86,60252594,2015-06-18,2015,2,6,25,SPA,,SW 386672,6,1,ONTIME,550801,REGULAR,FEDEX Intl Priority,266300-387117
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,34750005-1,FIREX 1200-2 (0379-1),FG,FIR,01F,PLNR01,253690,160,43,2015-06-16,2015-07-29,2015-08-31,2015-09-03,2015-08-31,389483,2015-07-31,1,7409.46,7053.93,355.53,60254125,2015-07-31,2015,3,7,31,OEM,2013 DELIV,FEDEX,7,31,ONTIME,550802,DETAIL,FEDEX Ground,253690-389483
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,34750005-1,FIREX 1200-2 (0379-1),FG,FIR,01F,PLNR01,253690,160,43,2015-06-16,2015-07-29,2015-08-31,2015-09-03,2015-08-31,391096,2015-08-28,1,7409.46,7053.93,355.53,60255047,2015-08-28,2015,3,8,35,OEM,2013 DELIV,FEDEX,8,3,ONTIME,550802,DETAIL,FEDEX Express3,253690-391096
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,40005370-1,"EMERGENCY PNEUMATIC SYSTEM, 190 CU IN",FG,PRV,02P,PLNR04,253666,130,42,2015-06-16,2015-07-30,2015-08-05,2015-08-12,2015-08-05,389221,2015-07-31,1,1343.64,951.96,391.68,60254130,2015-07-31,2015,3,7,31,OEM,CONTRACT,632494000000,7,5,ONTIME,550803,DETAIL,FEDEX Ground,253666-389221
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,40005369-2,65 CU IN PNEUMATIC EMERGENCY BOTTLE,FG,PRV,02P,PLNR04,253666,140,48,2015-06-16,2015-07-29,2015-08-05,2015-08-12,2015-08-05,389266,2015-07-31,1,1427.62,1453.76,-26.14,60254129,2015-07-31,2015,3,7,31,OEM,CONTRACT,632494000000,7,5,ONTIME,550804,DETAIL,FEDEX Ground,253666-389266
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,30100033-7,FIREX 60-1 (7874),FG,FIR,01F,PLNR01,253690,120,35,2015-06-16,2015-07-13,2015-07-20,2015-07-27,2015-07-20,388628,2015-07-20,1,1037.14,1198.99,-161.85,60253640,2015-07-20,2015,3,7,30,OEM,2013 DELIV,FEDEX,7,0,ONTIME,550805,DETAIL,FEDEX Express3,253690-388628
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,30400037-1,FIREX 86-2(223-1),FG,FIR,01F,PLNR01,253690,50,46,2015-06-16,2015-07-14,2015-07-21,2015-07-28,2015-07-21,388684,2015-07-21,2,2511.06,3263.86,-752.8,60253668,2015-07-21,2015,3,7,30,OEM,2013 DELIV,613757000000,7,0,ONTIME,550806,DETAIL,FEDEX Express3,253690-388684
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,LA01086A00,40005347-3,BOTTLE ASSY 105CUI (201-1),FG,PRV,02P,PLNR04,253666,180,44,2015-06-16,2015-07-14,2015-07-21,2015-07-28,2015-07-21,387960,2015-07-21,1,1479.34,1419.49,59.85,60253670,2015-07-21,2015,3,7,30,OEM,CONTRACT,613757000000,7,0,ONTIME,550807,DETAIL,FEDEX Ground,253666-387960
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,33440016-4,CODE 8 RUPTURE DISC ASSY,FA,FIR,01X,PLNR03,266378,1,0,2015-06-16,2015-06-29,2015-07-06,2015-07-16,2015-07-06,387267,2015-07-02,10,1004.2,153.66,850.54,60253126,2015-07-02,2015,3,7,27,SPA,,SW 386665,7,4,ONTIME,550808,REGULAR,FEDEX Intl Priority,266378-387267
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,53100714-2,"SHIM,TCPS .030",P,FIR,01F,PLNR01,266378,2,0,2015-06-16,2015-06-29,2015-07-21,2015-07-16,2015-07-06,388758,2015-07-21,10,242.9,17.73,225.17,60253665,2015-07-21,2015,3,7,30,SPA,,FEDEX,7,0,ONTIME,550809,REGULAR,FEDEX Intl Priority,266378-388758
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,1111572-73-001,LAP BELT ASSY,SPARES,COM,05C,PLNR07,266379,1,0,2015-06-16,2015-08-11,2015-08-18,2015-08-21,2015-08-18,390116,2015-08-15,2,1830.56,257.68,1572.88,60254554,2015-08-15,2015,3,8,34,SPA,,SW 389691,8,3,ONTIME,550810,REGULAR,FEDEX Intl Priority,266379-390116
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,2100239-13-001,SHOULDER STRAP,SPARES,COM,05C,PLNR07,266379,2,0,2015-06-16,2015-08-11,2015-08-18,2015-08-21,2015-08-18,390211,2015-08-13,16,3346.24,393.97,2952.27,60254462,2015-08-13,2015,3,8,33,SPA,,FEDEX,8,5,ONTIME,550811,REGULAR,FEDEX Intl Priority,266379-390211
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,1117556-100-277,"LAP & SHLDR STRAP ASSY (GREY, WARM)",SPARES,COM,05C,PLNR07,266379,3,0,2015-06-16,2015-08-11,2015-08-18,2015-08-21,2015-08-18,389401,2015-07-29,2,721.12,146.72,574.4,60253914,2015-07-29,2015,3,7,31,SPA,,FEDEX,7,20,ONTIME,550812,REGULAR,FEDEX Intl Priority,266379-389401
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017486,1117556-200-277,"LAP & SHLDR STRAP ASSY (GREY, WARM)",SPARES,COM,05C,PLNR07,266379,4,0,2015-06-16,2015-08-11,2015-08-18,2015-08-21,2015-08-18,389401,2015-07-29,2,721.12,193.61,527.51,60253914,2015-07-29,2015,3,7,31,SPA,,FEDEX,7,20,ONTIME,550813,REGULAR,FEDEX Intl Priority,266379-389401
PIAGGIO AERO INDUSTRIES,1431,,TRADE,CIVIL,OA15V2A004863-1,30104100,FIREX 60-1(7602),FG,FIR,01F,PLNR01,266380,1,0,2015-06-16,2015-08-07,2015-08-14,2015-08-25,2015-08-25,389851,2015-07-31,4,9440,3145.21,6294.79,60254093,2015-07-31,2015,3,7,31,OEM,,FEDEX,7,14,ONTIME,550814,REGULAR,FEDEX Intl Priority,266380-389851
PIAGGIO AERO INDUSTRIES,1431,,TRADE,CIVIL,OA15V2A004863-1,30104100,FIREX 60-1(7602),FG,FIR,01F,PLNR01,266380,2,0,2015-06-16,2015-08-07,2015-08-14,2015-08-25,2015-08-25,389851,2015-07-31,2,4720,1572.6,3147.4,60254093,2015-07-31,2015,3,7,31,OEM,,FEDEX,7,14,ONTIME,550815,REGULAR,FEDEX Intl Priority,266380-389851
PIAGGIO AERO INDUSTRIES,1431,,TRADE,CIVIL,OA15V2A004863-1,30104100,FIREX 60-1(7602),FG,FIR,01F,PLNR01,266380,2,0,2015-06-16,2015-08-07,2015-08-14,2015-08-25,2015-08-25,390254,2015-08-13,2,4720,1572.6,3147.4,60254502,2015-08-13,2015,3,8,33,OEM,,FEDEX,8,1,ONTIME,550815,REGULAR,FEDEX Intl Priority,266380-390254
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129709,2000013-11-001,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266381,1,0,2015-06-16,2015-07-07,2015-07-07,2015-07-07,2015-07-10,387304,2015-06-22,1,1232.8,473.13,759.67,60252664,2015-06-22,2015,2,6,26,SPA,,p/u by sb,6,15,ONTIME,550816,REGULAR,Customer Pickup,266381-387304
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,7000024558,LABOR,LABOR,SDS,FIR,01F,,266266,2,0,2015-06-16,2015-06-29,2015-07-09,2015-07-13,2015-07-06,388564,2015-07-09,1,8970,0,8970,60253298,2015-07-09,2015,3,7,28,RPR,RPR109049,FEDEX,7,0,ONTIME,550817,REGULAR,FEDEX Std Overnight,266266-388564
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,7000024559,LABOR,LABOR,SDS,FIR,01F,,266265,2,0,2015-06-16,2015-06-29,2015-06-29,2015-07-13,2015-06-29,387754,2015-06-29,1,4485,0,4485,60252920,2015-06-29,2015,2,6,27,RPR,RPR109048,FEDEX,6,0,ONTIME,550818,REGULAR,FEDEX Std Overnight,266265-387754
BOEING COMPANY_YL,1034,BOEING,TRADE,CIVIL,6210I00000588,LABOR,LABOR,SDS,PRV,02P,,266321,2,0,2015-06-16,2015-06-16,2015-06-30,2015-07-01,2015-06-24,387802,2015-06-30,1,299.4,0,299.4,60252988,2015-06-30,2015,2,6,27,WTY,RPR109098,fedex,6,0,ONTIME,550819,REGULAR,FEDEX Express3,266321-387802
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,53357,1101941-03,HANDLE GUARD,P,COM,05M,PLNR05,266383,1,0,2015-06-16,2015-08-19,2015-08-26,2015-09-02,2015-09-11,390420,2015-08-17,24,4104,1011.88,3092.12,60254579,2015-08-17,2015,3,8,34,SPA,SS052815A,Schenker,8,9,ONTIME,550821,REGULAR,Schenker,266383-390420
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,P108945,2000417-01,"LABEL, IDENTIFICATION",P,COM,05C,PLNR07,266387,1,0,2015-06-16,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387547,2015-06-25,200,102,41.99,60.01,60252806,2015-06-25,2015,2,6,26,SPA,CATALOG,SW 386853,6,7,ONTIME,550825,REGULAR,FEDEX Intl Priority,266387-387547
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,P108945,0118026-05,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266387,2,0,2015-06-16,2015-08-11,2015-08-28,2015-09-01,2015-08-28,390679,2015-08-26,10,13509.8,5571.99,7937.81,60254848,2015-08-26,2015,3,8,35,SPA,CATALOG,SW 390236,8,2,ONTIME,550826,REGULAR,FEDEX Intl Priority,266387-390679
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10470049,0118013-01,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266386,1,0,2015-06-16,2015-08-10,2015-08-31,2015-08-26,2015-09-04,389650,2015-07-29,4,1700,5331.01,-3631.01,60253924,2015-07-29,2015,3,7,31,SPA,,613757000000,7,33,ONTIME,550827,REGULAR,FEDEX P-1,266386-389650
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10470049,0118013-01,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266386,1,0,2015-06-16,2015-08-10,2015-08-31,2015-08-26,2015-09-04,391164,2015-09-01,6,2550,7996.51,-5446.51,60255100,2015-09-01,2015,3,9,36,SPA,,632494000000,9,-1,LATE,550827,REGULAR,FEDEX Std Overnight,266386-391164
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10470717,2100002-01-034,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266388,1,0,2015-06-16,2015-08-10,2015-08-17,2015-08-26,2015-08-17,389660,2015-08-17,14,5950,3628.84,2321.16,60254567,2015-08-17,2015,3,8,34,OEM,,613757000000,8,0,ONTIME,550829,REGULAR,FEDEX Ground,266388-389660
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10470717,2000090-11-001,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,266388,2,0,2015-06-16,2015-08-10,2015-08-17,2015-08-26,2015-08-17,389992,2015-08-17,3,1275,784.54,490.46,60254567,2015-08-17,2015,3,8,34,OEM,,613757000000,8,0,ONTIME,550830,REGULAR,FEDEX Ground,266388-389992
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6.12001E+11,34600099-7,"FIREX, 630, 2 OUT, (0482-2)",FG,FIR,01F,PLNR01,264358,5,0,2015-06-16,2015-06-16,2015-06-24,2015-07-01,2015-06-24,387291,2015-06-24,1,1693,3880.53,-2187.53,60252784,2015-06-24,2015,2,6,26,OEM,CONTRACT,FEDEX,6,0,ONTIME,550831,REGULAR,FEDEX Express3,264358-387291
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6140J0000736,LABOR,LABOR,SDS,FIR,01F,,266225,2,0,2015-06-16,2015-06-16,2015-06-22,2015-06-26,2015-06-22,387262,2015-06-22,1,511.8,0,511.8,60252706,2015-06-22,2015,2,6,26,RPR,RPR109050,FEDEX,6,0,ONTIME,550832,REGULAR,FEDEX Ground,266225-387262
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,7000024686,34600103-3,"FIREX, 920, 2 OUT, (0623-1)",FG,FIR,01F,,266390,1,0,2015-06-16,2015-06-29,2015-07-01,2015-07-06,2015-07-06,387303,2015-06-25,3,0,0,0,60252831,2015-06-25,2015,2,6,26,RPR,RPR109081,632494000000,6,6,ONTIME,550833,REGULAR,FEDEX P-1,266390-387303
CESSNA AIRCRAFT COMPANY_DU,1382,CESSNA,TRADE,CIVIL,7000024686,LABOR,LABOR,SDS,FIR,01F,,266390,2,0,2015-06-16,2015-06-29,2015-07-01,2015-07-06,2015-07-06,387303,2015-06-25,1,13455,0,13455,60252831,2015-06-25,2015,2,6,26,RPR,RPR109081,632494000000,6,6,ONTIME,550834,REGULAR,FEDEX P-1,266390-387303
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,11414,,INTERCO,CIVIL,33017322,36400059-2,"DIVERTER VALVE, DUAL OUTLET",FG,PRV,02P,PLNR04,266392,1,0,2015-06-16,,2015-06-16,,,,2015-07-23,-1,0,-910.57,910.57,60253754,2015-07-23,2015,3,7,30,ICO,,,7,-37,LATE,550835,RETURN,,-266392
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,P106902,35240422-1,DISCHARGE OUTLET,SA,FIR,01X,PLNR03,266393,1,0,2015-06-16,,2015-06-16,,,,2015-08-26,-1,-430.65,-56.35,-374.3,60254905,2015-08-26,2015,3,8,35,ICO,,,8,-71,LATE,550836,RETURN,,-266393
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101786,52300019-1,CODE41 RUPTURE DISC ASSY,SA,FIR,01X,PLNR03,266394,1,0,2015-06-16,2015-07-23,2015-07-30,2015-08-04,2015-07-30,388549,2015-07-10,10,2743.8,428.82,2314.98,60253341,2015-07-10,2015,3,7,28,SPA,,SW 388314,7,20,ONTIME,550837,REGULAR,FEDEX Std Overnight,266394-388549
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101786,0108313-1,STRAP GUIDE DUST COVR,P,COM,05C,PLNR07,266395,2,0,2015-06-16,2015-08-13,2015-08-20,2015-08-25,2015-08-20,390366,2015-08-14,10,654.1,19.48,634.62,60254526,2015-08-14,2015,3,8,33,SPA,,SW 390351,8,6,ONTIME,550838,REGULAR,FEDEX Std Overnight,266395-390366
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101786,2000362-27,CONTROL CABLE ASSY,SPARES,COM,05C,PLNR07,266395,3,0,2015-06-16,2015-07-30,2015-08-06,2015-08-11,2015-08-06,389023,2015-08-03,1,249.7,110.95,138.75,60254142,2015-08-03,2015,3,8,32,SPA,,SW 388094,8,3,ONTIME,550839,REGULAR,FEDEX Std Overnight,266395-389023
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101786,BH3AAT,"WEB-PLAIN BLK TYIV 2""",P,COM,05C,PLNR07,266395,4,0,2015-06-16,2015-07-23,2015-07-30,2015-08-04,2015-07-30,389139,2015-07-21,72,1179.36,411.47,767.89,60253649,2015-07-21,2015,3,7,30,SPA,,SW 389048,7,9,ONTIME,550840,REGULAR,FEDEX Std Overnight,266395-389139
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101786,1111371-07, LINK,P,COM,05C,PLNR07,266395,6,0,2015-06-16,2015-07-30,2015-08-06,2015-08-11,2015-08-06,389588,2015-08-03,35,224.7,78.38,146.32,60254142,2015-08-03,2015,3,8,32,SPA,,SW 388094,8,3,ONTIME,550841,REGULAR,FEDEX Std Overnight,266395-389588
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101786,2000223-03,STRAPGUIDE,P,COM,05C,PLNR07,266395,7,0,2015-06-16,2015-07-30,2015-08-06,2015-08-11,2015-08-06,389588,2015-08-03,20,159,55.52,103.48,60254142,2015-08-03,2015,3,8,32,SPA,,SW 388094,8,3,ONTIME,550842,REGULAR,FEDEX Std Overnight,266395-389588
